ResponseID,StartDate,EndDate,Week No.,Q001,Q001_999,Weight
R_3k1VNjEgBxxpMeL,10/12/2017 0:00,10/12/2017 0:00,41,5,"Add a ""format"" command to Excel spreadsheet so that data entry workspace automatically becomes a ""text box"".  This addition would make it easier to have the ""text box"" the same size as the data entry work space.\\Add a formatting feature to MS OneNote to allow a personalized footer to be attached to each page of the OneNote ""page"".  I use this feature in MS Word to identify the file path for draft and work documents, and I think it would be helpful in OneNote.",0.0349
R_2VqdiE3XcvnQxbk,10/12/2017 0:00,10/12/2017 0:00,41,5,don't know,0.18541
R_3R4mINf3vW9x8XQ,10/12/2017 0:00,10/12/2017 0:00,41,4,it is confusing where to log in sometimes.,5.00007
R_wYKKOLMGXcslA1H,10/12/2017 0:00,10/12/2017 0:00,41,4,,0.82032
R_25FmL4cSSDvkGjt,10/12/2017 0:00,10/12/2017 0:00,41,5,,0.07913
R_yr9sn731FBIfVVT,10/12/2017 0:00,10/12/2017 0:00,41,5,More features in app versions,2.53592
R_2VrWrGTFzcge5UO,10/12/2017 0:00,10/12/2017 0:00,41,4,,5.00003
R_d74JxIcdXDdGvwR,9/28/2017 0:00,9/28/2017 0:00,39,5,"Include multiple tabs, particularly in Word and Excel",0.05882
R_3KH35HTTzMfIrxK,10/12/2017 0:00,10/12/2017 0:00,41,2,"Make Outlook more secure so that AOL does not bug me to update my ""connection settings"".",0.35348
R_2ym9mxc1zgzY7py,10/12/2017 0:00,10/12/2017 0:00,41,1,"I don't think you can.  I stopped using it a long time ago and started usimg Word.  It is easier to use and I do on-line proofreading.  Most of my customers also use Word, so it was just more compatible with my clients.",0.81602
R_2P11uyjtXoIanRP,10/12/2017 0:00,10/12/2017 0:00,41,5,OneDrive is a little confusing to use,0.73544
R_R4fjZNjq7mmcoJb,10/12/2017 0:00,10/12/2017 0:00,41,3,,0.65747
R_1fl3Auee6f6cNFe,10/12/2017 0:00,10/12/2017 0:00,41,4,nothing I can think of,3.42983
R_27WMItdwMCQgcTM,10/12/2017 0:00,10/12/2017 0:00,41,1,By being able to remove your credit card on file,0.76649
R_2zMwfKVZx2W4Rgn,10/12/2017 0:00,10/12/2017 0:00,41,4,"If there is a way to replace text in a pdf using Drawboard, I can't figure it out. It would be great to have that.",0.18267
R_2pVT7n2JaJalVHO,9/28/2017 0:00,9/28/2017 0:00,39,5,,2.03677
R_3e2dBQU3agXMZPI,10/12/2017 0:00,10/13/2017 0:00,41,3,Make the features of office more understandable or accessible. There are a lot of hidden features I don't know about and I know of more features than most people know about,0.95576
R_3PhPhRWkbgvuMYu,10/13/2017 0:00,10/13/2017 0:00,41,1,It's not for everyone. Ever since I bought the program. I only used it one time. I have no plans to use it again. I will not renew my plan.,0.65747
R_215RxSKgDEGOkkt,10/13/2017 0:00,10/13/2017 0:00,41,4,"I don't like to use Outlook; it loads very slowly, and it is difficult for me to use, since I'm used to the old versions. Besides Excel, I don't use the other apps.",0.76078
R_Ok6n66Tp1uCV9Dz,10/13/2017 0:00,10/13/2017 0:00,41,3,,1.5478
R_bDXlkN1tHsCx78J,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.26678
R_07LFyk1mpkiZSPD,10/13/2017 0:00,10/13/2017 0:00,41,5,Some formatting differences when using Mac and Windows operating systems,3.08668
R_3Htc7Hj0HR8iQsH,10/13/2017 0:00,10/13/2017 0:00,41,4,It works pretty good when I have to use it.,0.35348
R_1P1AXgxbA4x8UF4,10/13/2017 0:00,10/13/2017 0:00,41,2,"Stop holding documents created with Office 365 for ransom.  If we create a document with Office 365 during a valid license we should OWN the document, and you should not make it ""read only"" when a subscription expires.  I am migrating everything to OpenOffice.  It is just a matter of time ....",0.179
R_24udog0CbXAz4MU,10/13/2017 0:00,10/13/2017 0:00,41,4,,0.76078
R_3fBjnMoQHsQdiRW,10/13/2017 0:00,10/13/2017 0:00,41,5,,1.95428
R_3pimB2rjbf9FM4N,10/13/2017 0:00,10/13/2017 0:00,41,5,satisfied already,0.08261
R_1lAC7mBLsa9w5ye,10/13/2017 0:00,10/13/2017 0:00,41,5,just make it easier to use with every update and make the help options easier to navigate,0.15033
R_wSnSsqSkZQocNDX,10/13/2017 0:00,10/13/2017 0:00,41,3,"Have the menu/functions more intuitive.  Also, Home view doesn't stick or set as default.",0.04869
R_VOnvd8jNo88aMk9,10/13/2017 0:00,10/13/2017 0:00,41,5,I am a veteran and a retired Army NCO.  I get my Office 365 from the base exchange each year because I cannot renew my Office 365 over the internet.  I have the military version which costs $69 (I think).  I want to be able to renew my military version of Office 365 over the internet instead of buying a new one each year.,0.0349
R_29m2AZSlKLYt3zj,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.32955
R_2aWx4DKJ5S7z5L5,10/13/2017 0:00,10/13/2017 0:00,41,4,You are doing well.,0.09938
R_1LA7W9ftLLZXMSr,10/13/2017 0:00,10/13/2017 0:00,41,4,Nothing specific...,0.11102
R_1IuaquBya6Dquoz,10/13/2017 0:00,10/13/2017 0:00,41,5,To have a pin # so the kids won’t be allow to buy anything with out patents consent,3.05657
R_3Hqv4ZvQMfHSIvL,10/13/2017 0:00,10/13/2017 0:00,41,4,easier to publish powerpoint to the web,0.03404
R_2urm9NiCmXhZSKR,10/13/2017 0:00,10/13/2017 0:00,41,5,pretty good already,0.41322
R_2VvzFL0RVDh1Ska,10/13/2017 0:00,10/13/2017 0:00,41,4,,0.09214
R_W6Tj8XbPabwOccF,9/29/2017 0:00,9/29/2017 0:00,39,3,,0.06139
R_22X1L5L4QglZtHG,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.07913
R_3j9CRy6mJK854bw,10/13/2017 0:00,10/13/2017 0:00,41,5,,0.80212
R_1LhUNMBa0R0JZBY,10/13/2017 0:00,10/13/2017 0:00,41,5,OneDrive slows my computer to unacceptable speed. Any way to fix that?,0.13454
R_1Qrr0RXcqhQ4hlq,10/13/2017 0:00,10/13/2017 0:00,41,5,,1.40205
R_1DuuIvaLHQ4Z7rK,10/14/2017 0:00,10/14/2017 0:00,41,5,Some days it lags just opening a file,0.09214
R_2XnQoUpU0udCkaL,10/14/2017 0:00,10/14/2017 0:00,41,4,,0.81602
R_cTmoAOvKaBctklP,9/30/2017 0:00,9/30/2017 0:00,39,1,"Please quit autmaticly charging me because I want to take my name and money off of your list. I don't seem to have time to get into it. Not your fault,mine.",0.1678
R_2djdNhzzkzOWCIQ,10/14/2017 0:00,10/14/2017 0:00,41,4,,2.11348
R_rcIi6LuDcJWInAt,9/30/2017 0:00,9/30/2017 0:00,39,3,The visual presentation looks childlike... cartoonish. Go back to a professional look.,2.19826
R_3saXx3ultlYOmP3,10/14/2017 0:00,10/14/2017 0:00,41,5,,1.24872
R_27NYzn6ovKwFA6w,10/14/2017 0:00,10/14/2017 0:00,41,1,Outlook inbox should update every time I connect to the internet.,0.43286
R_3gYPssRxqbhpBYh,10/14/2017 0:00,10/14/2017 0:00,41,1,Make it work non-stop,0.17553
R_2E789jmNGYXbLBw,10/14/2017 0:00,10/14/2017 0:00,41,4,,0.81602
R_3kj0qnuxiXRfRmH,10/14/2017 0:00,10/14/2017 0:00,41,4,not sure how to make it better.  Minimum use of program.,5.00003
R_AKIsqHgvGAEy4dH,10/14/2017 0:00,10/14/2017 0:00,41,5,,2.73661
R_3HFjFkUIAiPYKUV,10/14/2017 0:00,10/14/2017 0:00,41,5,,1.44409
R_7P9GFl1Gp93WzWV,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.12807
R_2xXzH1kWrME4oTq,10/14/2017 0:00,10/14/2017 0:00,41,4,,0.12256
R_qJYuyWq6z1yqQLL,10/14/2017 0:00,10/14/2017 0:00,41,5,,0.10236
R_dmqkck3Zkx7MDTj,10/15/2017 0:00,10/15/2017 0:00,42,4,,0.28236
R_31gtBXmsH6vj07k,10/15/2017 0:00,10/15/2017 0:00,42,5,"Continue to provide a seamless experience, automatic updates for te apps from the cloud",0.41125
R_1I5fB3V46gtwDw6,10/15/2017 0:00,10/15/2017 0:00,42,3,Make it in expensive 1 x purchase,0.31812
R_3qEEAtmduupBA3Y,10/15/2017 0:00,10/15/2017 0:00,42,3,,0.04293
R_8Gut7VoNiHYBEyZ,10/15/2017 0:00,10/15/2017 0:00,42,5,,0.21516
R_1lz7v2HIjDMznN3,10/15/2017 0:00,10/15/2017 0:00,42,5,,0.1988
R_3NVgXNvFeP6iUd3,10/15/2017 0:00,10/15/2017 0:00,42,5,I like it the way it is,0.04948
R_3oRPElY1ajc4CbV,10/15/2017 0:00,10/15/2017 0:00,42,5,,0.62765
R_1DPjaEI0UtxkLUq,10/15/2017 0:00,10/15/2017 0:00,42,5,I’m already a satisfied customer,0.07524
R_27CoBd0NP5aAk7N,10/1/2017 0:00,10/1/2017 0:00,40,3,,0.15757
R_WDoIdWVZ35JMfpn,10/15/2017 0:00,10/15/2017 0:00,42,4,xxxx,0.03298
R_1l6mj0E8qhUQw7f,10/15/2017 0:00,10/15/2017 0:00,42,5,,0.09507
R_1LAnqYdlE0BtZwD,10/15/2017 0:00,10/15/2017 0:00,42,5,Get product to work better in Mac environment.  I use both.,0.98786
R_1fltsjlMO5VDmpk,10/15/2017 0:00,10/15/2017 0:00,42,5,,0.65465
R_2xSibok102PU1Bp,10/15/2017 0:00,10/15/2017 0:00,42,5,Litty,5.00009
R_2ePh0FMz0sJO0qy,10/1/2017 0:00,10/1/2017 0:00,40,5,,0.37045
R_2uEEAZtte784SC9,10/1/2017 0:00,10/1/2017 0:00,40,3,,0.98066
R_WDJnRngdmIiLJuN,10/15/2017 0:00,10/15/2017 0:00,42,1,"I discovered a problem with Outlook Error 0x800cc0f\I followed your procedure to resolve this including uninstalling and reinstalling outlook wasted several hours and still have same error message  A complete waste of time. I have several emails an outlook makes it nice to consolidate them, but if I can't resolve this issue It is time to abandon Outlook",0.17507
R_2VjT38U9KNeLtFB,10/1/2017 0:00,10/1/2017 0:00,40,1,,1.08624
R_Pv4rL2mrAkope9P,10/15/2017 0:00,10/15/2017 0:00,42,5,Can think of anything at this time,0.18378
R_33kkfL1FjneI5IL,10/15/2017 0:00,10/15/2017 0:00,42,4,,0.06798
R_3DoQwyGk2aPTEbA,10/15/2017 0:00,10/15/2017 0:00,42,4,Easier linking of videos to PowerPoint. \Unable to scroll thru emails on Outlook. Keeps popping back to today’s emails.,0.26899
R_2SeoxBLoD33uwuS,10/16/2017 0:00,10/16/2017 0:00,42,5,,0.55446
R_vDAbVgnVaSP9KPn,10/16/2017 0:00,10/16/2017 0:00,42,5,,2.46043
R_11XACbGmI4MwZDL,10/16/2017 0:00,10/16/2017 0:00,42,5,,1.37402
R_2X5KFAb0Qaq3ZBt,10/16/2017 0:00,10/16/2017 0:00,42,5,video tutorials would be nice to self teach,0.32179
R_2fv5mc2LqZWuFkC,10/16/2017 0:00,10/16/2017 0:00,42,5,Make a print button that is easier to find.,0.03858
R_3KOQ7rnaIxDFis6,10/16/2017 0:00,10/16/2017 0:00,42,5,,0.04069
R_21hpah4y6cydW6X,10/16/2017 0:00,10/16/2017 0:00,42,3,,0.05345
R_2TtthnJJ7sv8tNq,10/16/2017 0:00,10/16/2017 0:00,42,5,I had no complaints.,5.00009
R_1QnJuSxMdPvKGuA,10/16/2017 0:00,10/16/2017 0:00,42,4,Have free online courses available for iPhone,5.00009
R_siDOXegzZZzQzcJ,10/16/2017 0:00,10/16/2017 0:00,42,4,,5.00009
R_3pbPrC80KDZ1QeL,10/16/2017 0:00,10/16/2017 0:00,42,4,I would like to an integration office and Outlook.,0.42609
R_3m3tTZH69Zabal0,10/16/2017 0:00,10/16/2017 0:00,42,3,not sure do not use much,0.19387
R_20YamlHhhMbutiN,10/16/2017 0:00,10/16/2017 0:00,42,4,Not very familiar at this time.,1.23321
R_1NFDEupA0Qe8IHC,10/16/2017 0:00,10/16/2017 0:00,42,4,There are times in one note and in Word where the icon and selection result in lines on the screen with some resolutions.,5.00009
R_3Ravt0htvIn2WRY,10/2/2017 0:00,10/2/2017 0:00,40,5,It's too busy,0.0423
R_2CCCb9CuBRgObPs,10/16/2017 0:00,10/16/2017 0:00,42,4,When it's not widely utilized across the organization some of the functionality is limited.,5.00009
R_2cosZIKUet5xWuZ,10/16/2017 0:00,10/16/2017 0:00,42,5,,0.18378
R_2s4iSjKqT5FOWAj,10/16/2017 0:00,10/16/2017 0:00,42,5,Not sure at this time.,0.89003
R_1qUj2nD5uA9qIbk,10/2/2017 0:00,10/2/2017 0:00,40,4,there are certain times where excel freezes. not sure if it is because I'm usign Mac.,5.00009
R_3rSX7Ust07De02H,10/16/2017 0:00,10/16/2017 0:00,42,3,,0.05429
R_vNO46V5cad5c4Tv,10/16/2017 0:00,10/16/2017 0:00,42,5,,4.21183
R_ZpEBcYesOmK913X,10/16/2017 0:00,10/16/2017 0:00,42,1,Make using Avery easier on Word,0.68735
R_3RmaTwiqL7fJLgq,10/16/2017 0:00,10/16/2017 0:00,42,5,,2.04422
R_cYlQWO4kfiy1iil,10/17/2017 0:00,10/17/2017 0:00,42,3,,0.29185
R_2PnSKHEaElSQMUO,10/17/2017 0:00,10/17/2017 0:00,42,4,Scheduling a download- advice clients as to the upcoming updates,0.29646
R_2fGVGPm8SB5Vc9X,10/3/2017 0:00,10/3/2017 0:00,40,3,,4.97459
R_1insVYNd3gDzF5f,10/15/2017 0:00,10/17/2017 0:00,42,4,Tell me how I can switch my current subscription to a different computer. Mine has crashed and I am going to have to get a different one!,0.19387
R_12S9YOCxl6d5sNU,10/17/2017 0:00,10/17/2017 0:00,42,3,"This is just too confusing to me.  I am still trying to find things on different pull down screens. If you get a message when you click on some screens you don't notice it right away. Just does not catch your attention. Example. Saving a file while you are still typing. Then when are you ready to save and print you look for a button to click so you can name the file before you print and you realize you can't find what you need.  I finally figured out that if I did a ""save as"" first then I could rename it and then print.  Earlier version of the Microsoft word, excel and PowerPoint where much easier to use.",0.05638
R_1FPTCvE5oVtkCtp,10/17/2017 0:00,10/17/2017 0:00,42,3,I already paid for the program so it's not right to charge me to continue using it.,4.94573
R_3gZ71opLrzzVm4T,10/3/2017 0:00,10/3/2017 0:00,40,5,,5.00005
R_1eVmd4Jksn66JG6,10/17/2017 0:00,10/17/2017 0:00,42,5,,1.63812
R_UfM133cD0E8ApJD,10/17/2017 0:00,10/17/2017 0:00,42,1,Make it usable not a scam that it has become.,0.18432
R_1hB9duhdZFVDqQt,10/17/2017 0:00,10/17/2017 0:00,42,5,continue to show me features I might not know about or find.  I love the 'what do you want to do' feature.  This allows me to easily locate things that might be buried in menus.,0.10599
R_zZSfA8BlCNQCQiR,10/17/2017 0:00,10/17/2017 0:00,42,3,,0.08448
R_28S45MceRPQxGmi,10/17/2017 0:00,10/17/2017 0:00,42,4,,5.00009
R_2fvywGJktr6lN7E,10/17/2017 0:00,10/17/2017 0:00,42,1,make more user friendly.,0.62366
R_3MbAUmMbs3i9AEw,10/17/2017 0:00,10/17/2017 0:00,42,1,,0.25467
R_30iaak6938pEpVO,10/17/2017 0:00,10/17/2017 0:00,42,5,,2.04422
R_2alY7ZaCkAdhBtn,10/17/2017 0:00,10/17/2017 0:00,42,4,No suggestions.  Office 365 is just fine.,1.21287
R_ZHRd7ojtVzYqKOJ,10/3/2017 0:00,10/3/2017 0:00,40,4,,5.00006
R_1lb3ZgqVugXuPYH,10/17/2017 0:00,10/17/2017 0:00,42,3,Would prefer to buy the software ONCE rather than pay a monthly subscription.,0.18378
R_4MjlR9Pq30UIo0h,10/17/2017 0:00,10/17/2017 0:00,42,5,Office 365 would be better for me if you would include professional manuscript template in the writing process.,1.08567
R_22GtcUp8Jfz3KUI,10/17/2017 0:00,10/17/2017 0:00,42,2,"Improve web portal, contacts still broken. Improve filesharing system, Sharepoint vs Onedrive personal vs Onedrive for business still does not work well together on the same machine. Fix bugs related to sign in on Microsoft devices - Word, Outlook, etc. asks to sign in multiple times per day because I have a work office 365 account and a personal office 365 account signed in on the same computer.",1.18791
R_uncLkFzwhREzxIt,10/17/2017 0:00,10/17/2017 0:00,42,4,"Make it so it doesn't slow down computers,  It has caused mine to become very slow since installing.",1.25584
R_2tsbNsuV3zuREwO,10/17/2017 0:00,10/17/2017 0:00,42,5,SIMPLIFY ALL THE OPTIONS !!!,0.67121
R_1geiaK7m5FZJKG4,10/17/2017 0:00,10/17/2017 0:00,42,3,Let the consumer buy the software outright,0.62366
R_2wi65WofVk07MGG,10/17/2017 0:00,10/17/2017 0:00,42,5,Easy to use across different platforms,0.21516
R_1gdVWKMOvwsMU2B,10/18/2017 0:00,10/18/2017 0:00,42,4,Stop changing it every week.  Users need time to learn how to use the program before you make changes to it.,0.05612
R_2cd5AWt6Vnn454U,10/18/2017 0:00,10/18/2017 0:00,42,3,easier to set font and size for all that I open.,0.05638
R_21cC4tuqBb0VRvb,10/18/2017 0:00,10/18/2017 0:00,42,4,I discovered that I could not open a pdf file in Windows 10. I remedied by problem by loading Adobe Acrobat as the default. I’d recommend Windows 10 include Adobe Acrobat.,0.19387
R_51JqxbXzJnAs5cl,10/18/2017 0:00,10/18/2017 0:00,42,4,No suggestions.,0.19387
R_2z6KEK56kkSHF2Q,10/18/2017 0:00,10/18/2017 0:00,42,2,I would prefer to purchase it rather than license it for a year.  The color options make me want to do something else.  Setting margins in Word is almost impossible.  Allow longer tab names in Excel.  The file recovery docker is still confusing.,0.19387
R_Y4uMAoMTdWWMxln,10/18/2017 0:00,10/18/2017 0:00,42,5,,1.07443
R_xABliuZW2GDcwDf,10/18/2017 0:00,10/18/2017 0:00,42,1,All I want is Word. I do not use any of the other Office 365 features.,0.40591
R_295hjenhWemNR2F,10/18/2017 0:00,10/18/2017 0:00,42,4,"making tables in excel, tying document in words, and project for visuals in power point",0.07371
R_0BNPCw4w0DPckxj,10/4/2017 0:00,10/4/2017 0:00,40,5,,2.17277
R_SDUmTvcdbGhlj6F,10/18/2017 0:00,10/18/2017 0:00,42,4,not sure,0.35278
R_10MZwb1RSrvALIF,10/18/2017 0:00,10/18/2017 0:00,42,5,Make it a little more user-friendly for those of us who aren't very technologically literate.,0.08342
R_yU4BSvo0bNMqnK1,10/18/2017 0:00,10/18/2017 0:00,42,4,Make it more consistent in its usage. Doesn't always react the way it should. Makes it difficult to use at times.,0.39128
R_8dnPnfAA6fyOzrb,10/4/2017 0:00,10/4/2017 0:00,40,4,,0.22964
R_3q9InfZLWDr5Gbn,10/4/2017 0:00,10/4/2017 0:00,40,4,,0.68474
R_en6RwXP3iKbMsCZ,10/18/2017 0:00,10/18/2017 0:00,42,5,every thing is on the screen at the bottum . very easy access to the programs i need.,0.19042
R_27qbGCOs8uZx7h5,10/18/2017 0:00,10/18/2017 0:00,42,5,"My only problem is that I get ""duplicate"" Calendar reminders from both Outlook and The Windows 10 Calendar app. I could never find a way to disable the app reminders. When Outlook is installed, the app should be automatically disabled or made invisible.",0.41817
R_2BrsbAmIhyrJE30,10/18/2017 0:00,10/18/2017 0:00,42,3,EMAIL SUBSCRIBERS IT'S TIME TO RENEW,0.67121
R_p3MqyzlTz9bku2J,10/4/2017 0:00,10/4/2017 0:00,40,1,Lower the cost,0.1146
R_2V9gwMgxsyOIFwl,10/18/2017 0:00,10/18/2017 0:00,42,5,n/a,0.83719
R_bm8rPUGJ87NIoj7,10/19/2017 0:00,10/19/2017 0:00,42,4,Enable iPad pivot table slicer capability.,1.34755
R_2aRydPN94uhbybF,10/19/2017 0:00,10/19/2017 0:00,42,5,,0.36085
R_3PYxh9mevqJI2Xf,10/19/2017 0:00,10/19/2017 0:00,42,5,Not sure,0.42356
R_OroJGHWthRNmB0Z,10/19/2017 0:00,10/19/2017 0:00,42,3,Be able to send attachments via email when using Edge for my browser.,0.21468
R_vqaCnVR8F43bVEB,10/19/2017 0:00,10/19/2017 0:00,42,5,,0.04291
R_UhFu73LGI2RhdLP,10/19/2017 0:00,10/19/2017 0:00,42,1,I dont know what it is about at all. I have no clue what you are talking about.,0.06395
R_3WM19PtTZJhsDi9,10/19/2017 0:00,10/19/2017 0:00,42,5,Free of charge,0.13328
R_2VPaE3ZMEH5YAju,10/19/2017 0:00,10/19/2017 0:00,42,5,Onestly I do not known,1.68852
R_1dEMl8U5QMZMHAj,10/20/2017 0:00,10/20/2017 0:00,42,3,it is not intuitive.  I am a infrequent user & often frustrated.  However I was a daily user of the older version and felt very comfortable,0.39128
R_1Cpxd3uFu8Nf7Et,10/20/2017 0:00,10/20/2017 0:00,42,5,It works well for me as it is. I will always be a novice with my computer.,0.05345
R_OvYjhdNZnCWMeTD,10/20/2017 0:00,10/20/2017 0:00,42,5,I want to be more use to use with Mac computer,1.68866
R_2QPrXyfDYOtJNvz,10/6/2017 0:00,10/6/2017 0:00,40,4,It is fine the way it is,0.39676
R_3rVzg4rP7NpmVk7,10/20/2017 0:00,10/20/2017 0:00,42,5,"I had an expired credit card listed to renew my product.  I updated it but the ""problem with activation"" notice did not go away.  I use the troubleshooter and that didn't resolve the issue.  I eventually read something about ""unlicensed products"" (right click, apps and Modify Office) that worked.  BUT it was a very frustrating road to that end with lots of reading and trying USELESS things to resolve the issue.",0.3402
R_3RrR5O60G9hVYrB,10/20/2017 0:00,10/20/2017 0:00,42,5,Make sure the new updates/releases work before you automatically update my machine. My Outlook email has been down since the last update.,0.18378
R_1NCFq1X0l5IVDKR,10/6/2017 0:00,10/6/2017 0:00,40,5,,0.18613
R_2675L4WoMJKFIDT,10/20/2017 0:00,10/20/2017 0:00,42,1,by not having it.,0.07647
R_CgABOdbwnZcIW3L,10/6/2017 0:00,10/6/2017 0:00,40,5,,1.33299
R_2YCYBrSNb9fWfJL,10/21/2017 0:00,10/21/2017 0:00,42,5,,5.00009
R_3jcW4O4mseTL6WJ,10/21/2017 0:00,10/21/2017 0:00,42,5,,0.55027
R_TnDCLbPj6aeL1O9,10/21/2017 0:00,10/21/2017 0:00,42,5,,0.31987
R_7WmPiWLGc7Gfaoh,10/21/2017 0:00,10/21/2017 0:00,42,4,,2.74132
R_2dp9iDf5PH9o6wi,10/21/2017 0:00,10/21/2017 0:00,42,3,,0.1176
R_vreKR2fFu91cP3X,10/21/2017 0:00,10/21/2017 0:00,42,5,"As the name suggests it, Office 365 is being used 365 days in a year. With that in mind shouldn't Visio, or at least a ""basic"" version of it, be included? I know for a fact that I'm using Visio on a very regular",2.40422
R_2tnur7AMIqRvEFS,10/21/2017 0:00,10/21/2017 0:00,42,4,,0.19387
R_z2x0kcdYM6ZWCad,10/21/2017 0:00,10/21/2017 0:00,42,3,"Please bring back a feature I was so used to in the old Excel, unless I am imagining.  It was general setting to highlight the cell by row and column so you knew you were in the right place. I have read online there is macro to do that you can write but it would great if it was built-in.  I LOST A JOB because my poor vision and old eyes weren't working well with the screen and that would have helped so much.  May have still have the job if I could have had that feature. I am serious.  Also changing the general setting for the worksheet screen color so it easier on the eyes.  Please feel free to reach out at wyzmn@msn.com if you would like more feedback directly.",1.21857
R_2xDmMlb1YLQPczQ,10/21/2017 0:00,10/21/2017 0:00,42,5,more tutorial,0.12393
R_1QsgdCgP7raP63u,10/7/2017 0:00,10/7/2017 0:00,40,2,Multi year discount,0.08499
R_2AX7p07FSKJFQo0,10/21/2017 0:00,10/21/2017 0:00,42,3,"Offer OneDrive, complete collaboration on files in folders online without requiring an account. I’d love to be able to at least have an online folder where clients can download files I put in a folder AND UPLOAD files to a Folder I create for them on OneDrive (Without requiring an account to do it). Upload and Download capability for both of us.  Then, we can work on them with our own independent Microsoft or other software that we own.",1.27344
