"","all.ResponseID","all.wc","all.polarity","all.pos.words","all.neg.words","all.text.var","group.ResponseID","group.total.sentences","group.total.words","group.ave.polarity","group.sd.polarity","group.stan.mean.polarity"
"2325","R_3CZq76Md0Jsaixc",2,0,"-","-","not sure","R_27dGJabj8wW6Woz",1,0,NA,NA,NA
"2326","R_3PUjv8Dz9GbZtTg",15,1.39427400463467,"c(""good"", ""right"", ""like"")","-","Actually, it's really good right now. I mostly use Word, but I like the suite.","R_27DJqtHDUwH6yVz",1,0,NA,NA,NA
"2327","R_3nq3kWcnJNBCyAS",6,0,"-","-","I can't think anything at time","R_27dLcUS9Mkh1pYO",1,28,0.566946709513841,NA,NA
"2328","R_2U45N1i22WdMFQE",2,0,"-","-","no comment","R_27E8bkC8mnqp83L",1,3,0.577350269189626,NA,NA
"2329","R_2qzaPn6vMg2Bhiu",0,NA,"-","-","","R_27g6fWLd0BLEKXV",1,0,NA,NA,NA
"2330","R_2uw9PlfAdJNoWZt",0,NA,"-","-","","R_27gk3fJ3Qy9z0wh",1,13,0,NA,NA
"2331","R_1EbclYfIjsqfMLN",35,0.473286382647969,"c(""great"", ""upgraded"")","-","I have one Office 365 for one PC in my home, and the other PC has Office 2016. It would be great if you upgraded my license to apply to both, but there is no such option.","R_27Hfutzm6HMEMfm",1,2,1.41421356237309,NA,NA
"2332","R_1hZjsoi1ZuVLoq7",0,NA,"-","-","","R_27HxBgXepXglIYO",1,0,NA,NA,NA
"2333","R_3Ec1pPu0bW5Olfp",0,NA,"-","-","","R_27I2hy7n5sMgAxH",1,0,NA,NA,NA
"2334","R_2bPZuVryehTyEhb",49,0,"-","-","for those of us that are not all the computer literate just changing the name to just Office so that when I go to try and find the software to use I can actually find it without looking at every file trying to determine if that's what I want.","R_27I2tXtqe7BO0Wt",1,0,NA,NA,NA
"2335","R_1DI0HnbBYJmifU5",9,0.6,"easier","-","easier and more unified control of all the branches","R_27I6nKkuf0QG5ES",1,0,NA,NA,NA
"2336","R_cILqhpFJ7sgQCiZ",6,0,"-","-","I do not want this Product !!!!","R_27ImXYBtnxNMu5a",1,0,NA,NA,NA
"2337","R_5b9hBK53RYaudtD",2,0.707106781186547,"quicker","-","Quicker uploading","R_27iYMg3IxZEfVZy",1,0,NA,NA,NA
"2338","R_wN1hLmUe7AXBfON",10,0.316227766016838,"easier","-","Make it easier to load on other computer when purchasing.","R_27J1aYhOB5olMzS",1,0,NA,NA,NA
"2339","R_2ydysk1RHybJeCU",0,NA,"-","-","","R_27jIHWjyLQVwH21",1,0,NA,NA,NA
"2340","R_Rkrf65njs491emZ",1,0,"-","-","nothing","R_27jOHlrW3OCnPR9",1,0,NA,NA,NA
"2341","R_A6Xxmzik9s3dtGF",0,NA,"-","-","","R_27JRUJCQLJnFdBv",1,0,NA,NA,NA
"2342","R_3rHRjR5ofwitnXB",0,NA,"-","-","","R_27JSmnAmKjbzVkS",1,14,0,NA,NA
"2343","R_28TBa4pqNM1WTW0",0,NA,"-","-","","R_27JThbSzSZ8zuT8",1,0,NA,NA,NA
"2344","R_1f1JJC2xrNr4tIV",39,0,"c(""user friendly"", ""savvy"", ""easier"", ""simpler"", ""free"")","intimidating","For us older folks who didn't grow up with computers, it's very intimidating and not user friendly if you're not tech savvy. Easier, simpler explanations , free classes in person /interactive , and words not icons that mean nothing to me.","R_27JUP4VQFi3KfmV",1,5,0.894427190999916,NA,NA
"2345","R_81DRmkpTY04fUd3",0,NA,"-","-","","R_27JvbmE6ciFt6P6",1,0,NA,NA,NA
"2346","R_DkmznipO9JMh0tP",0,NA,"-","-","","R_27khhATZ5YPxTSR",1,17,0.485071250072666,NA,NA
"2347","R_2E00dyqL3TRc48g",92,-0.312771621085612,"c(""works"", ""clearly"")","c(""failed"", ""problem"", ""problem"")","It no longer works on my Mac. I've had it re-installed twice by your customer service group, but it has failed again within a short time. I thought I had a problem with my computer, so I bought a new one, as I used to use Office all the time. The new computer has exactly the same problem as the old one, so it is clearly the mechanism for checking your license. Until you can sell a standalone version of Office again, I'll tell everyone to use the $20 substitute from Apple.","R_27kWyHBZWFNkdmc",1,4,0.9,NA,NA
"2348","R_2wFGFJdIgWmOCJN",0,NA,"-","-","","R_27NYzn6ovKwFA6w",1,11,0,NA,NA
"2349","R_1Gv6WCxW0TlKPpP",3,0,"-","-","Lower the price","R_27OjgEyZJ9i5lao",1,4,-0.5,NA,NA
"2350","R_3JrCbZQqjaH3Yfh",0,NA,"-","-","","R_27OlVQxWMKRkvh3",1,38,0.162221421130763,NA,NA
"2351","R_wZwf2Dtlkf4I7UB",2,0,"-","-","Not sure","R_27ORgP4AotauGGW",1,0,NA,NA,NA
"2352","R_1igtyISyAQnLPXJ",14,0.748331477354788,"c(""fine"", ""properly"")","-","I think it is fine I am still not sure how to use properly","R_27paGaNVmaX3GZC",1,107,0,NA,NA
"2353","R_PzVaX1cIebZSQpP",5,-0.447213595499958,"free","c(""anti"", ""virus"")","Include free anti virus program.","R_27pnyOLXiapF1Vz",1,13,0,NA,NA
"2354","R_rprr6Gmh2WRofYZ",0,NA,"-","-","","R_27pSjBLOJR3Ax4M",1,3,0.577350269189626,NA,NA
"2355","R_2wB9hslXvBA9Uy7",1,0,"-","-","Nothing","R_27pt7IHAPADqOl1",1,0,NA,NA,NA
"2356","R_s6X4rlBrlhybMBP",10,0.316227766016838,"excel","-","Create more learning tools for Microsoft Acess and Microsoft Excel.","R_27pTQpNNkKiokkI",1,5,-0.447213595499958,NA,NA
"2357","R_3rThQfrk4Wn6MbD",0,NA,"-","-","","R_27pV6XNNebOCLsa",1,0,NA,NA,NA
"2358","R_8dpz7GELbfvn1Rz",0,NA,"-","-","","R_27Q2v48Hxf4urMn",1,5,0.447213595499958,NA,NA
"2359","R_02gzorQryX0kNPP",0,NA,"-","-","","R_27qAcHhI4qXGjgg",1,4,0,NA,NA
"2360","R_3FPBCYFTwdbBStP",4,0.5,"fine","-","it's fine as is.","R_27qbGCOs8uZx7h5",1,42,-0.493770719878694,NA,NA
"2361","R_1jrMvTJM0G2fSMt",0,NA,"-","-","","R_27rK0SNQFWwLAb9",1,5,-0.0894427190999916,NA,NA
"2362","R_1pW4cYPX5wwOV0H",0,NA,"-","-","","R_27rmqix2JYHxszL",1,0,NA,NA,NA
"2363","R_2QEbWWdk4GDzbzd",0,NA,"-","-","","R_27TJNSEg8I7xlzp",1,52,-0.138675049056307,NA,NA
"2364","R_CfdDfzBVyD0GQUx",0,NA,"-","-","","R_27U1RlY2GrDrugT",1,5,0.447213595499958,NA,NA
"2365","R_3PHn6l7pM47IpuI",0,NA,"-","-","","R_27Uc0zUMZ0cZvlW",1,0,NA,NA,NA
"2366","R_3e3L4dTIfj84yRW",13,0,"-","-","Access to all outlook contacts including from main and subfolders, outlook phone app","R_27UMjuG80ye0kAa",1,0,NA,NA,NA
"2367","R_ahGSZzeZhbGX24F",0,NA,"-","-","","R_27v5FT5REgkLKQ6",1,0,NA,NA,NA
"2368","R_117J4EGfu77NvxV",0,NA,"-","-","","R_27vgno9XtBGelCs",1,10,-0.316227766016838,NA,NA
"2369","R_27BfIeFAsmhbapO",3,-0.577350269189626,"improvements","-","No improvements needed","R_27vQNd0HTEwia5g",1,12,-0.288675134594813,NA,NA
"2370","R_2trE4hOHnJDeoAr",0,NA,"-","-","","R_27wEiypRpHgqCQA",1,0,NA,NA,NA
"2371","R_Tk0VAoktPuUVXOh",0,NA,"-","-","","R_27wHftys32YLzIG",1,0,NA,NA,NA
"2372","R_2z5yG3yEF4Cod7P",19,0,"-","-","give us the ability to see the code in a word file so that we can delete formatting commands.","R_27Wk0uMUXCf4uz5",1,38,-0.486664263392288,NA,NA
"2373","R_pgbTRH6PaA5CTEB",7,0,"-","-","Not sure yet. Please ask me later.","R_27wkrEDGg6CcTdq",1,0,NA,NA,NA
"2374","R_2rZcrH4JyGDJkrx",44,-0.271360210119987,"-","dislike","the person who has it is a 'prisoner' and if for any reason you are not able to find the numbers or pass numbers,,you are locked out of your computer.  If I didn'n HAVE to have it, I wouldn't.....I really dislike it....","R_27WMItdwMCQgcTM",1,10,0,NA,NA
"2375","R_2YuqHwMMphSp3hH",3,-0.577350269189626,"good","-","Good, no changes","R_27x2l4D8RxW2S2X",1,0,NA,NA,NA
"2376","R_2uOj429b6LOIInc",0,NA,"-","-","","R_27xnKGE5qBZHHgW",1,3,0,NA,NA
"2377","R_3kB0CbLQxXnsvxr",0,NA,"-","-","","R_27y6T609IlUfSku",1,7,0,NA,NA
"2378","R_3PKsyv6JQjs70rv",79,0.0225017580185205,"affordable","c(""expensive"", ""greed"")","Drop the price to an affordable level to begin with, with so many options out there, MS has priced MSOFFICE 5 times (factoring in test and developement costs) more expensive than what it should be, I wont use it nor will my friends, in fact we have been thinking about making a you tube video, especially as i saw an ad on skype the other day, no MS greed is manifesting itself too much, when there are so many options.","R_27ysZZAMGIoffaM",1,7,0,NA,NA
"2379","R_s4NpZ0Be7AEZVrb",0,NA,"-","-","","R_28AI6tFX9SHX5RK",1,22,-0.852802865422442,NA,NA
"2380","R_XSptzDCvPjifB4Z",8,0.353553390593274,"easier","-","Need to be able to download files easier","R_28BsryAaujFL7b7",1,5,0.447213595499958,NA,NA
"2381","R_3GiSJAyoSaBDwZR",5,0,"-","-","Allow redlines in online version.","R_28BusX31uin1Kgs",1,3,-0.577350269189626,NA,NA
"2382","R_31zt4jeDYgT1Acg",0,NA,"-","-","","R_28CEiQb4fd7Ebhs",1,3,0,NA,NA
"2383","R_1iflKUzXeVaCllW",14,-0.427617987059879,"-","c(""awful"", ""limited"")","Your email program is just awful. Very limited functionality. No choices in set-up.","R_28CId8MoLIlYnDw",1,0,NA,NA,NA
"2384","R_b11R4SNgxMu5lFn",0,NA,"-","-","","R_28FI2VY0Fl2YAQX",1,0,NA,NA,NA
"2385","R_r2XrfWlGPQzvcQh",38,0.0324442842261525,"c(""like"", ""like"", ""excel"")","c(""useless"", ""complicated"")","The whole thing feels like a buggier version of all the Google drive office apps. The lite version of online office apps is really useless for anyone doing said collaborative editing in complicated pieces of software like excel.","R_28FJVz89ZFM6DY6",1,0,NA,NA,NA
"2386","R_WlBg8NxOKTrBwYx",20,0.804984471899924,"c(""seamless"", ""easy"")","-","Make the transfer of files from desktop to the Office 365 platform more seamless and enable easy back-and-forth editing","R_28GacNZybkpO657",1,9,0.666666666666667,NA,NA
"2387","R_QlUb4G9ceWY6Hsd",0,NA,"-","-","","R_28GKGS2pEO4XpGM",1,10,1.20166551086398,NA,NA
"2388","R_1rljiTmzprGqZKg",20,-0.447213595499958,"-","c(""unattractive"", ""hard"")","Bring back the color! The current monochromatic color scheme in the Office suite is unattractive and hard on the eyes.","R_28Gq0WYg92kR3YI",1,6,0,NA,NA
"2389","R_23TPwCCCXPx88bY",0,NA,"-","-","","R_28GqEHvVdfASCHj",1,0,NA,NA,NA
"2390","R_1mKj4SVCgCTVNl9",10,-0.379473319220205,"easier","cloud","not sure- maybe easier device accessibility via cloud versus install","R_28GTXQsfvALzMxq",1,0,NA,NA,NA
"2391","R_1LcKe6e1Qx6RUlV",34,0.308697453256516,"important","-","I have been watching many friends use your office 365 as a student it was very important for us in class. In the business part I am still learning more things to incorporate final touches.","R_28HcM1FEDzVNuqr",1,0,NA,NA,NA
"2392","R_RajFhZRl9t5x3sl",33,-0.348155311911396,"-","c(""horrible"", ""outrage"")","Bring back the 2015 Save dialog for Word, etc.. (The one you have to hit F12 for now.) The new one is horrible, and I'm sure you've seen all the outrage in your forums.","R_28HRp9vgLhxGh1Y",1,0,NA,NA,NA
"2393","R_8AKNGTkJFteiUgx",0,NA,"-","-","","R_28HsZ5BsNUNvf2u",1,0,NA,NA,NA
"2394","R_a9odc8r2hg4bNyF",8,0,"-","-","A lower price for a home user version","R_28HZioNNatpMTs1",1,0,NA,NA,NA
"2395","R_CZxfVJYuvUFeARb",0,NA,"-","-","","R_28IAwQf3oWYiMDg",1,2,0.707106781186547,NA,NA
"2396","R_10UaIVJRTtgRlbn",0,NA,"-","-","","R_28IMbZA50pGpxki",1,0,NA,NA,NA
"2397","R_cZvpDE8iuhc0Evf",10,0.316227766016838,"easier","-","easier online access...not having to log in every time","R_28LFgNHHYTo0GkY",1,4,0.5,NA,NA
"2398","R_OAQ98cfG1NZNsel",0,NA,"-","-","","R_28LGOYtzjms9Cjt",1,0,NA,NA,NA
"2399","R_3HZZ1agiejjm1dP",0,NA,"-","-","","R_28Momql7IDSzxJe",1,0,NA,NA,NA
"2400","R_2vYdRamn7pc8JKy",0,NA,"-","-","","R_28MUybhOvZDR57t",1,0,NA,NA,NA
"2401","R_2Ce9k8rx76N62jb",0,NA,"-","-","","R_28Nc7XYaBfBZuCC",1,0,NA,NA,NA
"2402","R_2PiexfCkbMXyGX6",0,NA,"-","-","","R_28Ne3CpRfVGz346",1,38,0,NA,NA
"2403","R_3qeN4KEOG8LWaaA",0,NA,"-","-","","R_28NYeJah5Yb4JrJ",1,0,NA,NA,NA
"2404","R_297dIEdgUczcUZU",0,NA,"-","-","","R_28OPLLiA1VWk6BO",1,0,NA,NA,NA
"2405","R_1QhdjYZ1mk2jqs7",0,NA,"-","-","","R_28RLXqHxpObfpc1",1,0,NA,NA,NA
"2406","R_3J3pyR8B10s4Ijx",0,NA,"-","-","","R_28RNPYyJMRgEy0a",1,0,NA,NA,NA
"2407","R_27HxBgXepXglIYO",0,NA,"-","-","","R_28S45MceRPQxGmi",1,0,NA,NA,NA
"2408","R_1o232THtBabUMKJ",4,0,"-","-","I really don't know.","R_28SD19M9JW41IlM",1,0,NA,NA,NA
"2409","R_3mad3dzQ0hhip9I",0,NA,"-","-","","R_28SrjoG0PYx28dE",1,0,NA,NA,NA
"2410","R_268uldkBHO1RJW6",0,NA,"-","-","","R_28SRzhh2EGkzuNG",1,8,0.707106781186547,NA,NA
"2411","R_241LeUcmBypCecy",0,NA,"-","-","","R_28SvONWDzsDxgaF",1,9,0.333333333333333,NA,NA
"2412","R_25WuKnP5rmacr0a",2,1.27279220613579,"affordable","-","More affordable","R_28TBa4pqNM1WTW0",1,0,NA,NA,NA
"2413","R_3EsvmmmoXVHklTz",27,-0.577350269189626,"-","c(""problems"", ""problems"", ""cloud"")","i have often problems after updates, the system is logging of through the update and not logging back. It can cause problems with synchronizing to the cloud","R_28Tmw8DzuCxOfYG",1,33,0.174077655955698,NA,NA
"2414","R_O6DG72pJ6xAgKRz",5,0.447213595499958,"great","-","It's great as it is ....","R_28ULXyzetAS3NcQ",1,26,0,NA,NA
"2415","R_1g6kNHNf5V7BhiG",0,NA,"-","-","","R_28XKtyHOMW5iimq",1,14,0.267261241912424,NA,NA
"2416","R_28SRzhh2EGkzuNG",8,0.707106781186547,"c(""worked"", ""better"")","-","Wished Paint worked better with Adobe Acrobat Pro.","R_28XQqvq704mMfjS",1,0,NA,NA,NA
"2417","R_1LzdR0W3MD96Pcn",48,0,"love","expensive","Make Office 365 less expensive for home-only, non-commercial users who, in many if not most cases, are very light and generally infrequent users.  We love having access to all of the Office 365 features, but feel that we are paying far too much for such light use.  -mike-=","R_28Z1qLAUZLt2JGu",1,0,NA,NA,NA
"2418","R_PRSBWpUoaCSBpkt",0,NA,"-","-","","R_28zCOeNWXbyxDzA",1,0,NA,NA,NA
"2419","R_2dGs0u7iyVzb5BC",4,0,"-","-","Nothing at this time","R_28ZIb02gxJtwGj9",1,0,NA,NA,NA
"2420","R_1LcfFOhvufvLI4E",8,0,"-","-","reducing the cost-- one time fee, not yearly!","R_290xoQfELxTRARP",1,25,0.2,NA,NA
"2421","R_2PwluwFuoomzZM8",5,0,"-","-","more templates - such as calendars","R_291iBeqCPcfmRlU",1,21,0,NA,NA
"2422","R_1gqMPlnK8CufpPr",0,NA,"-","-","","R_291jjbeOqjAvP7r",1,0,NA,NA,NA
"2423","R_dhuGj17I24RYhnb",0,NA,"-","-","","R_291k515yp4ZqRet",1,7,0.377964473009227,NA,NA
"2424","R_1mK2LH47dJwsuvS",0,NA,"-","-","","R_294hVy7hW5fqPeb",1,2,0,NA,NA
"2425","R_1gpBCBm2i64MKBh",3,0.577350269189626,"fine","-","It's fine already","R_295GFBuI4Z4h3d5",1,0,NA,NA,NA
"2426","R_3MR6WdtXdQnZaLT",0,NA,"-","-","","R_295hjenhWemNR2F",1,15,0.258198889747161,NA,NA
"2427","R_1oCl3UcidWKj9qr",0,NA,"-","-","","R_295IeWl7elkarvO",1,4,0,NA,NA
"2428","R_2WwlLDhKNbaedCG",17,0.679099750101732,"c(""nice"", ""easier"")","-","Would be nice to navigate more easily and easier to understand how to use the different apps.","R_295oxIfoMeEkoID",1,0,NA,NA,NA
"2429","R_1Iav7tXb3iHyN4c",7,0.377964473009227,"better","-","I can't imagine it can get better!!","R_295phy4hKZ3qB8d",1,20,0.0447213595499958,NA,NA
"2430","R_2ZJqOddpcXkZbNw",0,NA,"-","-","","R_296zQ34uXokgrt2",1,8,0.353553390593274,NA,NA
"2431","R_3QS19ujt802LEaI",0,NA,"-","-","","R_297dIEdgUczcUZU",1,0,NA,NA,NA
"2432","R_2AY9D24WfgdGGFm",83,0.329292779969071,"top","c(""limit"", ""split"")","Don't know why, but, a lot of the time when I try to sort from A-Z or lower to height number, the number or name on the list stays on top. I have to See you there. and paste all the time. Also, don't put a limit on how many email recipients you can send at one time. I have a golf group of approximately 150 people. When I send emails to the group I have to split 150 people in two different emails.","R_297hKgvfhGj3NAL",1,7,0,NA,NA
"2433","R_2Yr21fhND1tUzWI",0,NA,"-","-","","R_297m76wmCglRqyZ",1,14,0.267261241912424,NA,NA
"2434","R_11jOJe5DIzl2Y73",24,0,"-","-","Some functions are not easily found or explained.  Example:  When you want to add a text box, but do not want the text wrapped.","R_299RDmOhVfw3r6H",1,0,NA,NA,NA
"2435","R_2tCYR7921d0uCmD",0,NA,"-","-","","R_29adCoVFIABoAQI",1,0,NA,NA,NA
"2436","R_wRgYqfJPtbWVaJb",0,NA,"-","-","","R_29aWMV9eOhrOWQX",1,15,0.258198889747161,NA,NA
"2437","R_3Rq5HQR8Qfd5zeA",25,0,"-","-","By offering the educational/student 4 yr term that can be purchased in store. Or by still just allowing the purchase of the programs in store.","R_29bPfJwVcvgvn2O",1,0,NA,NA,NA
"2438","R_3hbSLS2odVYJIxO",14,-0.267261241912424,"well","c(""hard"", ""cloud"")","Give options to save docs on your hard drives as well as the cloud","R_29brTGevXWeoplV",1,9,0,NA,NA
"2439","R_28Gq0WYg92kR3YI",6,0,"-","-","1note needs a calculator window/tab","R_29c6mL7qqcFOWWO",1,1,1,NA,NA
"2440","R_2EFYwLVTUmg92QD",32,0,"-","-","I just need a simple word processing system for journals and letters etc.  I don't need any of the extras. A yearly fee of $79 is rather extreme for such a simple need.","R_29cOBWhymhYT0sU",1,0,NA,NA,NA
"2441","R_23LNg7gA69y74VH",0,NA,"-","-","","R_29cqLgUvAsjYVKx",1,5,0.447213595499958,NA,NA
"2442","R_r89rRhaXLLp5Hsl",0,NA,"-","-","","R_29fTPBJeRYA5hcX",1,5,0,NA,NA
"2443","R_3PRLqNZt08axieM",6,0,"-","-","Same capabilities as the normal office","R_29fW5hxXUuMccCf",1,29,0,NA,NA
"2444","R_10GjEj4yqWJX1W7",0,NA,"-","-","","R_29gglCnXfhxbOq8",1,10,0.316227766016838,NA,NA
"2445","R_3rUnfco0smfd11A",0,NA,"-","-","","R_29h2bLCHutoSRlF",1,0,NA,NA,NA
"2446","R_QbrOcGg1XiHRqZr",0,NA,"-","-","","R_29hlOI9jdj1tr8x",1,4,0,NA,NA
"2447","R_1mCPlOsinjMHqgw",1,1,"cheaper","-","cheaper","R_29hpMlUQ1BXzNTa",1,6,0,NA,NA
"2448","R_2sSkkVBjflAbNfM",0,NA,"-","-","","R_29hQ7iiyGl2wPVo",1,0,NA,NA,NA
"2449","R_33a3dxYPvvmfNIE",0,NA,"-","-","","R_29hvDrfOesP8LPo",1,0,NA,NA,NA
"2450","R_T4WI5I4gROISCzL",0,NA,"-","-","","R_29hwTjNnqoYnFJR",1,0,NA,NA,NA
"2451","R_1Gv1lvlUoRhEUJM",10,0,"-","-","Lower prices.  Don't want to have to renew each year.","R_29ixQPJuuDRLNNB",1,0,NA,NA,NA
"2452","R_2R7YvEeJ1Pymafg",0,NA,"-","-","","R_29l8S8NqsoYQXGp",1,0,NA,NA,NA
"2453","R_3nuXoRnuUtTtjI8",0,NA,"-","-","","R_29lY9Yf4bfU6N4F",1,0,NA,NA,NA
"2454","R_eIJHKDsDkNStwoF",11,-0.301511344577764,"c(""like"", ""excel"")","wimpy","I don't like having to renew annually. Excel online is wimpy.","R_29m2AZSlKLYt3zj",1,0,NA,NA,NA
"2455","R_1jNtv8QxnxWMmux",18,0,"-","-","Quit sending me the message that I need to renew my subscription; when I have already done this","R_29oddgQ2irBCemw",1,4,0,NA,NA
"2456","R_2aK5S3ED6o91MCd",0,NA,"-","-","","R_29oFBjlbVC91OGl",1,0,NA,NA,NA
"2457","R_9FQV61m7ahppUMF",0,NA,"-","-","","R_29ompjiQAdOkSky",1,8,0.353553390593274,NA,NA
"2458","R_3lPSGkcWDwtq0jv",0,NA,"-","-","","R_29oVBukoA0JmTfN",1,24,-0.204124145231932,NA,NA
"2459","R_3lLk7qEwIRtmlOt",0,NA,"-","-","","R_29p36GQxMuTeVXv",1,13,0,NA,NA
"2460","R_33fOcbv1Ur6z2jZ",0,NA,"-","-","","R_29p4z3T5XCTeIz8",1,4,-0.5,NA,NA
"2461","R_3j7dJxOHqoVsAr9",0,NA,"-","-","","R_29p4zOHrOcAgZZE",1,3,0,NA,NA
"2462","R_30qO8nzTwwtFbcz",0,NA,"-","-","","R_29sluqF1R5wfGgY",1,2,0,NA,NA
"2463","R_9KMy1y1O58Pz089",0,NA,"-","-","","R_29sNj6zRXGAK9gw",1,0,NA,NA,NA
"2464","R_2tDUlFgr2HOF4Rz",0,NA,"-","-","","R_29t4EyAGyiHH7Yn",1,20,0,NA,NA
"2465","R_1onxC2uGu3A1cRa",2,0,"-","-","100 mobile enabled","R_29tcxpe68HsIvKe",1,19,0.229415733870562,NA,NA
"2466","R_12MDi5prAVXlSH0",0,NA,"-","-","","R_29tQYwHDzLXd7To",1,0,NA,NA,NA
"2467","R_8GEyMKDDEXvzDMt",0,NA,"-","-","","R_29tv5scRwKGq8KZ",1,0,NA,NA,NA
"2468","R_3lJKu1lQxoa5HIq",31,-0.179605302026775,"excel","c(""issue"", ""issue"", ""glitches"", ""complaining"")","I don't have an issue with 365, I have an issue with the Office Suite in general. Both Outlook and Excel have nothing but glitches that many people have been complaining about.","R_29udzt1dAL5Y60e",1,4,0.5,NA,NA
"2469","R_2OW1oju3uUTPcws",0,NA,"-","-","","R_29uG7RTwngZaIcc",1,0,NA,NA,NA
"2470","R_XGPjPZyH0CwaJ0J",34,0,"honest","frustrating","To be honest I just purchased a new iMac and cannot access my account as your system tells me it does not recognize my computer, although my password is correct....this is frustrating indeed.....","R_29v5fq1iaM3v1gY",1,0,NA,NA,NA
"2471","R_2YhNC7oQmm8aV9b",0,NA,"-","-","","R_2A0Cie7GDrrbCRB",1,0,NA,NA,NA
"2472","R_3M5aziTiblSRnvt",5,-0.447213595499958,"-","cloud","Integrate cloud storage for files","R_2A0j6MWmMyZGjWP",1,12,-0.288675134594813,NA,NA
"2473","R_28Momql7IDSzxJe",0,NA,"-","-","","R_2A13VVQl3bZytGA",1,0,NA,NA,NA
"2474","R_2CV7Lj6rRbBLKz6",2,0,"-","-","not sure","R_2A1gOxjrITm4ANT",1,0,NA,NA,NA
"2475","R_2PhgmUiIZDVOEXT",11,0.120604537831105,"c(""excel"", ""easier"")","-","Make Excel a little easier to use for the non professional.","R_2a7ByBiVlDoZoqJ",1,24,0.408248290463863,NA,NA
"2476","R_2bKsPNkwk79XDMX",0,NA,"-","-","","R_2a8mZoQwO3HLiIE",1,6,0,NA,NA
"2477","R_wMqMGwn5xznNRG9",0,NA,"-","-","","R_2a9atQbEi6WwfxN",1,0,NA,NA,NA
"2478","R_3sjfFnEjd3hyKwZ",2,0,"-","-","Not Applicable","R_2a9ocHh7sVkDwJa",1,0,NA,NA,NA
"2479","R_2YtCdi6REZAJQ2G",11,0,"-","-","you offer the things i need while I am in school","R_2a9qCencAXHaMBG",1,7,-0.755928946018454,NA,NA
"2480","R_80KrcfttdkbjpLP",0,NA,"-","-","","R_2a9tJ6mPWPdanIL",1,26,0,NA,NA
"2481","R_qUgKMqoLFgiQJCF",3,0,"-","-","Lower the price.","R_2aakd3OeYjT3Jt9",1,34,0,NA,NA
"2482","R_1M0XOl8FcZtdzgn",0,NA,"-","-","","R_2aaWCQAEqARU9td",1,0,NA,NA,NA
"2483","R_3Ph2ZReleg51XDt",0,NA,"-","-","","R_2aaZPhrmX8W9HHz",1,0,NA,NA,NA
"2484","R_1l3LChibBd1I684",0,NA,"-","-","","R_2abiAd21CgbRysV",1,16,0,NA,NA
"2485","R_3nVkz9OQtI78rvv",15,0.46475800154489,"like","-","I wish you would start to combine the solutions more. Like adding Skype more seamlessly.","R_2abjNy7awHgEMem",1,6,0.734846922834954,NA,NA
"2486","R_1NDOR78508a55lB",36,0.166666666666667,"improved","-","I am still becoming familiar with it but I have MSO experience going back to Windows 95 applications and forward. So I will continue to compare it to the previous versions to see how it has improved.","R_2abog5GMnY6ebsU",1,36,0.166666666666667,NA,NA
"2487","R_w4CwnArMWW0shjj",3,0,"-","-","Keep it simple.","R_2absz2Y3SYT5pfq",1,0,NA,NA,NA
"2488","R_1PaZkb7BdDYBrbZ",0,NA,"-","-","","R_2aCW8lTgonCOZ7B",1,0,NA,NA,NA
"2489","R_33ljw7OcAz5IeDC",15,0.981155781039212,"c(""clearly"", ""available"", ""helpful"")","-","Clearly illustrate instructions available to download for each of it's applications would be very helpful","R_2aDXNDmdTgZLMT8",1,8,-0.353553390593274,NA,NA
"2490","R_10v0G9gSaYqvbkU",5,0.804984471899924,"happy","-","i'm very happy with it!","R_2AEEAkJ8t6Gphmd",1,0,NA,NA,NA
"2491","R_1JXj6hF1gBfymtx",0,NA,"-","-","","R_2aeMKEox8HCR0BT",1,0,NA,NA,NA
"2492","R_1rCdkXWW4CHf1Oa",9,0,"-","-","I only use the ""Word"" section of the program.","R_2aepmjXuyOlwwAZ",1,0,NA,NA,NA
